GAME_ID,GAME_DATE,SEASON,TEAM_ID,TEAM_NAME,OPPONENT,PTS_ALLOWED,FG3_ALLOWED,FG3A_ALLOWED,OPP_FG3_PCT
0022300456,2024-01-01,2023-24,1610612756,Phoenix Suns,Portland Trail Blazers,88,8,30,0.26666666666666666
0022300451,2024-01-01,2023-24,1610612750,Minnesota Timberwolves,New York Knicks,112,12,34,0.35294117647058826
0022300451,2024-01-01,2023-24,1610612752,New York Knicks,Minnesota Timberwolves,106,11,28,0.39285714285714285
0022300454,2024-01-01,2023-24,1610612754,Indiana Pacers,Milwaukee Bucks,113,10,40,0.25
0022300455,2024-01-01,2023-24,1610612766,Charlotte Hornets,Denver Nuggets,111,15,38,0.39473684210526316
0022300452,2024-01-01,2023-24,1610612761,Toronto Raptors,Cleveland Cavaliers,121,12,36,0.3333333333333333
0022300448,2023-12-31,2023-24,1610612759,San Antonio Spurs,Boston Celtics,134,15,42,0.35714285714285715
0022300448,2023-12-31,2023-24,1610612738,Boston Celtics,San Antonio Spurs,101,12,45,0.26666666666666666
0022300445,2023-12-31,2023-24,1610612764,Washington Wizards,Atlanta Hawks,130,12,32,0.375
0022300445,2023-12-31,2023-24,1610612737,Atlanta Hawks,Washington Wizards,126,17,53,0.32075471698113206
0022300447,2023-12-31,2023-24,1610612760,Oklahoma City Thunder,Brooklyn Nets,108,12,46,0.2608695652173913
0022300447,2023-12-31,2023-24,1610612751,Brooklyn Nets,Oklahoma City Thunder,124,18,33,0.5454545454545454
0022300449,2023-12-31,2023-24,1610612763,Memphis Grizzlies,Sacramento Kings,123,16,33,0.48484848484848486
0022300449,2023-12-31,2023-24,1610612758,Sacramento Kings,Memphis Grizzlies,92,12,40,0.3
0022300446,2023-12-31,2023-24,1610612747,Los Angeles Lakers,New Orleans Pelicans,129,17,34,0.5
0022300450,2023-12-31,2023-24,1610612756,Phoenix Suns,Orlando Magic,107,12,37,0.32432432432432434
0022300450,2023-12-31,2023-24,1610612753,Orlando Magic,Phoenix Suns,112,8,27,0.2962962962962963
0022300446,2023-12-31,2023-24,1610612740,New Orleans Pelicans,Los Angeles Lakers,109,10,32,0.3125
0022300440,2023-12-30,2023-24,1610612765,Detroit Pistons,Toronto Raptors,127,12,24,0.5
0022300442,2023-12-30,2023-24,1610612755,Philadelphia 76ers,Chicago Bulls,105,7,25,0.28
0022300440,2023-12-30,2023-24,1610612761,Toronto Raptors,Detroit Pistons,129,12,28,0.42857142857142855
0022300444,2023-12-30,2023-24,1610612744,Golden State Warriors,Dallas Mavericks,132,16,40,0.4
0022300444,2023-12-30,2023-24,1610612742,Dallas Mavericks,Golden State Warriors,122,19,48,0.3958333333333333
0022300443,2023-12-30,2023-24,1610612750,Minnesota Timberwolves,Los Angeles Lakers,106,7,24,0.2916666666666667
0022300443,2023-12-30,2023-24,1610612747,Los Angeles Lakers,Minnesota Timberwolves,108,12,34,0.35294117647058826
0022300439,2023-12-30,2023-24,1610612762,Utah Jazz,Miami Heat,109,9,31,0.2903225806451613
0022300439,2023-12-30,2023-24,1610612748,Miami Heat,Utah Jazz,117,11,41,0.2682926829268293
0022300442,2023-12-30,2023-24,1610612741,Chicago Bulls,Philadelphia 76ers,92,9,38,0.23684210526315788
0022300441,2023-12-30,2023-24,1610612754,Indiana Pacers,New York Knicks,126,17,37,0.4594594594594595
0022300441,2023-12-30,2023-24,1610612752,New York Knicks,Indiana Pacers,140,23,43,0.5348837209302325
0022300431,2023-12-29,2023-24,1610612758,Sacramento Kings,Atlanta Hawks,110,15,43,0.3488372093023256
0022300430,2023-12-29,2023-24,1610612751,Brooklyn Nets,Washington Wizards,110,15,38,0.39473684210526316
0022300431,2023-12-29,2023-24,1610612737,Atlanta Hawks,Sacramento Kings,117,17,45,0.37777777777777777
0022300436,2023-12-29,2023-24,1610612766,Charlotte Hornets,Phoenix Suns,133,18,30,0.6
0022300432,2023-12-29,2023-24,1610612761,Toronto Raptors,Boston Celtics,120,17,39,0.4358974358974359
0022300436,2023-12-29,2023-24,1610612756,Phoenix Suns,Charlotte Hornets,119,23,46,0.5
0022300437,2023-12-29,2023-24,1610612759,San Antonio Spurs,Portland Trail Blazers,134,16,27,0.5925925925925926
0022300432,2023-12-29,2023-24,1610612738,Boston Celtics,Toronto Raptors,118,17,44,0.38636363636363635
0022300437,2023-12-29,2023-24,1610612757,Portland Trail Blazers,San Antonio Spurs,128,14,33,0.42424242424242425
0022300430,2023-12-29,2023-24,1610612764,Washington Wizards,Brooklyn Nets,104,9,28,0.32142857142857145
0022300435,2023-12-29,2023-24,1610612760,Oklahoma City Thunder,Denver Nuggets,93,10,37,0.2702702702702703
0022300435,2023-12-29,2023-24,1610612743,Denver Nuggets,Oklahoma City Thunder,119,12,35,0.34285714285714286
0022300429,2023-12-29,2023-24,1610612753,Orlando Magic,New York Knicks,108,6,30,0.2
0022300429,2023-12-29,2023-24,1610612752,New York Knicks,Orlando Magic,117,7,33,0.21212121212121213
0022300438,2023-12-29,2023-24,1610612763,Memphis Grizzlies,LA Clippers,117,11,39,0.28205128205128205
0022300434,2023-12-29,2023-24,1610612755,Philadelphia 76ers,Houston Rockets,127,14,30,0.4666666666666667
0022300438,2023-12-29,2023-24,1610612746,LA Clippers,Memphis Grizzlies,106,13,40,0.325
0022300434,2023-12-29,2023-24,1610612745,Houston Rockets,Philadelphia 76ers,131,12,33,0.36363636363636365
0022300433,2023-12-29,2023-24,1610612749,Milwaukee Bucks,Cleveland Cavaliers,111,6,43,0.13953488372093023
0022300433,2023-12-29,2023-24,1610612739,Cleveland Cavaliers,Milwaukee Bucks,119,12,29,0.41379310344827586
0022300425,2023-12-28,2023-24,1610612743,Denver Nuggets,Memphis Grizzlies,105,13,35,0.37142857142857144
0022300423,2023-12-28,2023-24,1610612750,Minnesota Timberwolves,Dallas Mavericks,110,14,33,0.42424242424242425
0022300423,2023-12-28,2023-24,1610612742,Dallas Mavericks,Minnesota Timberwolves,118,17,33,0.5151515151515151
0022300424,2023-12-28,2023-24,1610612762,Utah Jazz,New Orleans Pelicans,112,10,27,0.37037037037037035
0022300424,2023-12-28,2023-24,1610612740,New Orleans Pelicans,Utah Jazz,105,12,39,0.3076923076923077
0022300428,2023-12-28,2023-24,1610612747,Los Angeles Lakers,Charlotte Hornets,112,15,33,0.45454545454545453
0022300428,2023-12-28,2023-24,1610612766,Charlotte Hornets,Los Angeles Lakers,133,15,30,0.5
0022300427,2023-12-28,2023-24,1610612759,San Antonio Spurs,Portland Trail Blazers,105,11,36,0.3055555555555556
0022300427,2023-12-28,2023-24,1610612757,Portland Trail Blazers,San Antonio Spurs,118,10,36,0.2777777777777778
0022300422,2023-12-28,2023-24,1610612754,Indiana Pacers,Chicago Bulls,104,7,27,0.25925925925925924
0022300421,2023-12-28,2023-24,1610612765,Detroit Pistons,Boston Celtics,128,11,39,0.28205128205128205
0022300422,2023-12-28,2023-24,1610612741,Chicago Bulls,Indiana Pacers,120,19,42,0.4523809523809524
0022300426,2023-12-28,2023-24,1610612748,Miami Heat,Golden State Warriors,102,8,33,0.24242424242424243
0022300426,2023-12-28,2023-24,1610612744,Golden State Warriors,Miami Heat,114,10,31,0.3225806451612903
0022300421,2023-12-28,2023-24,1610612738,Boston Celtics,Detroit Pistons,122,14,43,0.32558139534883723
0022300425,2023-12-28,2023-24,1610612763,Memphis Grizzlies,Denver Nuggets,142,20,41,0.4878048780487805
0022300418,2023-12-27,2023-24,1610612756,Phoenix Suns,Houston Rockets,113,17,41,0.4146341463414634
0022300418,2023-12-27,2023-24,1610612745,Houston Rockets,Phoenix Suns,129,14,33,0.42424242424242425
0022300417,2023-12-27,2023-24,1610612751,Brooklyn Nets,Milwaukee Bucks,144,23,51,0.45098039215686275
0022300417,2023-12-27,2023-24,1610612749,Milwaukee Bucks,Brooklyn Nets,122,7,32,0.21875
0022300419,2023-12-27,2023-24,1610612752,New York Knicks,Oklahoma City Thunder,129,14,32,0.4375
0022300416,2023-12-27,2023-24,1610612764,Washington Wizards,Toronto Raptors,132,15,38,0.39473684210526316
0022300416,2023-12-27,2023-24,1610612761,Toronto Raptors,Washington Wizards,102,8,33,0.24242424242424243
0022300415,2023-12-27,2023-24,1610612755,Philadelphia 76ers,Orlando Magic,92,9,33,0.2727272727272727
0022300415,2023-12-27,2023-24,1610612753,Orlando Magic,Philadelphia 76ers,112,10,28,0.35714285714285715
0022300420,2023-12-27,2023-24,1610612742,Dallas Mavericks,Cleveland Cavaliers,113,17,43,0.3953488372093023
0022300420,2023-12-27,2023-24,1610612739,Cleveland Cavaliers,Dallas Mavericks,110,10,37,0.2702702702702703
0022300419,2023-12-27,2023-24,1610612760,Oklahoma City Thunder,New York Knicks,120,14,34,0.4117647058823529
0022300410,2023-12-26,2023-24,1610612763,Memphis Grizzlies,New Orleans Pelicans,115,10,31,0.3225806451612903
0022300412,2023-12-26,2023-24,1610612762,Utah Jazz,San Antonio Spurs,118,16,35,0.45714285714285713
0022300406,2023-12-26,2023-24,1610612765,Detroit Pistons,Brooklyn Nets,118,9,22,0.4090909090909091
0022300410,2023-12-26,2023-24,1610612740,New Orleans Pelicans,Memphis Grizzlies,116,11,46,0.2391304347826087
0022300414,2023-12-26,2023-24,1610612766,Charlotte Hornets,LA Clippers,113,14,34,0.4117647058823529
0022300406,2023-12-26,2023-24,1610612751,Brooklyn Nets,Detroit Pistons,112,9,25,0.36
0022300414,2023-12-26,2023-24,1610612746,LA Clippers,Charlotte Hornets,104,6,29,0.20689655172413793
0022300408,2023-12-26,2023-24,1610612741,Chicago Bulls,Atlanta Hawks,113,13,45,0.28888888888888886
0022300412,2023-12-26,2023-24,1610612759,San Antonio Spurs,Utah Jazz,130,16,43,0.37209302325581395
0022300408,2023-12-26,2023-24,1610612737,Atlanta Hawks,Chicago Bulls,118,7,25,0.28
0022300413,2023-12-26,2023-24,1610612758,Sacramento Kings,Portland Trail Blazers,130,16,40,0.4
0022300413,2023-12-26,2023-24,1610612757,Portland Trail Blazers,Sacramento Kings,113,10,42,0.23809523809523808
0022300411,2023-12-26,2023-24,1610612760,Oklahoma City Thunder,Minnesota Timberwolves,106,12,27,0.4444444444444444
0022300407,2023-12-26,2023-24,1610612764,Washington Wizards,Orlando Magic,127,12,26,0.46153846153846156
0022300411,2023-12-26,2023-24,1610612750,Minnesota Timberwolves,Oklahoma City Thunder,129,18,39,0.46153846153846156
0022300407,2023-12-26,2023-24,1610612753,Orlando Magic,Washington Wizards,119,16,42,0.38095238095238093
0022300409,2023-12-26,2023-24,1610612745,Houston Rockets,Indiana Pacers,123,19,43,0.4418604651162791
0022300409,2023-12-26,2023-24,1610612754,Indiana Pacers,Houston Rockets,117,5,24,0.20833333333333334
0022300401,2023-12-25,2023-24,1610612749,Milwaukee Bucks,New York Knicks,129,8,26,0.3076923076923077
0022300401,2023-12-25,2023-24,1610612752,New York Knicks,Milwaukee Bucks,122,13,42,0.30952380952380953
0022300402,2023-12-25,2023-24,1610612743,Denver Nuggets,Golden State Warriors,114,14,40,0.35
0022300405,2023-12-25,2023-24,1610612756,Phoenix Suns,Dallas Mavericks,128,16,44,0.36363636363636365
0022300403,2023-12-25,2023-24,1610612747,Los Angeles Lakers,Boston Celtics,126,13,42,0.30952380952380953
0022300402,2023-12-25,2023-24,1610612744,Golden State Warriors,Denver Nuggets,120,14,34,0.4117647058823529
0022300403,2023-12-25,2023-24,1610612738,Boston Celtics,Los Angeles Lakers,115,13,32,0.40625
0022300404,2023-12-25,2023-24,1610612755,Philadelphia 76ers,Miami Heat,119,12,32,0.375
0022300404,2023-12-25,2023-24,1610612748,Miami Heat,Philadelphia 76ers,113,17,45,0.37777777777777777
0022300405,2023-12-25,2023-24,1610612742,Dallas Mavericks,Phoenix Suns,114,14,41,0.34146341463414637
0022300399,2023-12-23,2023-24,1610612757,Portland Trail Blazers,Golden State Warriors,126,10,33,0.30303030303030304
0022300388,2023-12-23,2023-24,1610612752,New York Knicks,Milwaukee Bucks,130,16,32,0.5
0022300388,2023-12-23,2023-24,1610612749,Milwaukee Bucks,New York Knicks,111,9,29,0.3103448275862069
0022300398,2023-12-23,2023-24,1610612759,San Antonio Spurs,Dallas Mavericks,144,23,45,0.5111111111111111
0022300397,2023-12-23,2023-24,1610612760,Oklahoma City Thunder,Los Angeles Lakers,129,16,32,0.5
0022300398,2023-12-23,2023-24,1610612742,Dallas Mavericks,San Antonio Spurs,119,14,45,0.3111111111111111
0022300390,2023-12-23,2023-24,1610612766,Charlotte Hornets,Denver Nuggets,102,12,30,0.4
0022300397,2023-12-23,2023-24,1610612747,Los Angeles Lakers,Oklahoma City Thunder,120,13,41,0.3170731707317073
0022300390,2023-12-23,2023-24,1610612743,Denver Nuggets,Charlotte Hornets,95,8,28,0.2857142857142857
0022300399,2023-12-23,2023-24,1610612744,Golden State Warriors,Portland Trail Blazers,106,13,35,0.37142857142857144
0022300393,2023-12-23,2023-24,1610612763,Memphis Grizzlies,Atlanta Hawks,119,13,43,0.3023255813953488
0022300400,2023-12-23,2023-24,1610612758,Sacramento Kings,Minnesota Timberwolves,110,10,33,0.30303030303030304
0022300400,2023-12-23,2023-24,1610612750,Minnesota Timberwolves,Sacramento Kings,98,8,33,0.24242424242424243
0022300392,2023-12-23,2023-24,1610612745,Houston Rockets,New Orleans Pelicans,104,8,31,0.25806451612903225
0022300392,2023-12-23,2023-24,1610612740,New Orleans Pelicans,Houston Rockets,106,9,29,0.3103448275862069
0022300389,2023-12-23,2023-24,1610612746,LA Clippers,Boston Celtics,145,25,53,0.4716981132075472
0022300389,2023-12-23,2023-24,1610612738,Boston Celtics,LA Clippers,108,11,34,0.3235294117647059
0022300393,2023-12-23,2023-24,1610612737,Atlanta Hawks,Memphis Grizzlies,125,11,33,0.3333333333333333
0022300395,2023-12-23,2023-24,1610612762,Utah Jazz,Toronto Raptors,119,13,32,0.40625
0022300396,2023-12-23,2023-24,1610612741,Chicago Bulls,Cleveland Cavaliers,109,12,45,0.26666666666666666
0022300391,2023-12-23,2023-24,1610612754,Indiana Pacers,Orlando Magic,117,6,18,0.3333333333333333
0022300396,2023-12-23,2023-24,1610612739,Cleveland Cavaliers,Chicago Bulls,95,8,35,0.22857142857142856
0022300391,2023-12-23,2023-24,1610612753,Orlando Magic,Indiana Pacers,110,15,34,0.4411764705882353
0022300394,2023-12-23,2023-24,1610612765,Detroit Pistons,Brooklyn Nets,126,10,24,0.4166666666666667
0022300394,2023-12-23,2023-24,1610612751,Brooklyn Nets,Detroit Pistons,115,15,35,0.42857142857142855
0022300395,2023-12-23,2023-24,1610612761,Toronto Raptors,Utah Jazz,126,17,38,0.4473684210526316
0022300387,2023-12-22,2023-24,1610612758,Sacramento Kings,Phoenix Suns,105,5,25,0.2
0022300382,2023-12-22,2023-24,1610612761,Toronto Raptors,Philadelphia 76ers,121,14,31,0.45161290322580644
0022300387,2023-12-22,2023-24,1610612756,Phoenix Suns,Sacramento Kings,120,12,38,0.3157894736842105
0022300385,2023-12-22,2023-24,1610612745,Houston Rockets,Dallas Mavericks,96,7,40,0.175
0022300385,2023-12-22,2023-24,1610612742,Dallas Mavericks,Houston Rockets,122,11,38,0.2894736842105263
0022300382,2023-12-22,2023-24,1610612755,Philadelphia 76ers,Toronto Raptors,111,9,33,0.2727272727272727
0022300383,2023-12-22,2023-24,1610612751,Brooklyn Nets,Denver Nuggets,122,11,26,0.4230769230769231
0022300384,2023-12-22,2023-24,1610612748,Miami Heat,Atlanta Hawks,113,19,54,0.35185185185185186
0022300383,2023-12-22,2023-24,1610612743,Denver Nuggets,Brooklyn Nets,117,13,33,0.3939393939393939
0022300384,2023-12-22,2023-24,1610612737,Atlanta Hawks,Miami Heat,122,17,39,0.4358974358974359
0022300386,2023-12-22,2023-24,1610612764,Washington Wizards,Golden State Warriors,129,18,45,0.4
0022300386,2023-12-22,2023-24,1610612744,Golden State Warriors,Washington Wizards,118,11,35,0.3142857142857143
0022300378,2023-12-21,2023-24,1610612753,Orlando Magic,Milwaukee Bucks,118,11,37,0.2972972972972973
0022300378,2023-12-21,2023-24,1610612749,Milwaukee Bucks,Orlando Magic,114,8,33,0.24242424242424243
0022300376,2023-12-21,2023-24,1610612759,San Antonio Spurs,Chicago Bulls,114,7,28,0.25
0022300379,2023-12-21,2023-24,1610612760,Oklahoma City Thunder,LA Clippers,115,17,43,0.3953488372093023
0022300379,2023-12-21,2023-24,1610612746,LA Clippers,Oklahoma City Thunder,134,16,34,0.47058823529411764
0022300376,2023-12-21,2023-24,1610612741,Chicago Bulls,San Antonio Spurs,95,10,30,0.3333333333333333
0022300381,2023-12-21,2023-24,1610612764,Washington Wizards,Portland Trail Blazers,117,14,30,0.4666666666666667
0022300381,2023-12-21,2023-24,1610612757,Portland Trail Blazers,Washington Wizards,118,12,30,0.4
0022300375,2023-12-21,2023-24,1610612740,New Orleans Pelicans,Cleveland Cavaliers,104,17,44,0.38636363636363635
0022300375,2023-12-21,2023-24,1610612739,Cleveland Cavaliers,New Orleans Pelicans,123,15,35,0.42857142857142855
0022300377,2023-12-21,2023-24,1610612754,Indiana Pacers,Memphis Grizzlies,116,16,35,0.45714285714285713
0022300374,2023-12-21,2023-24,1610612765,Detroit Pistons,Utah Jazz,119,11,30,0.36666666666666664
0022300374,2023-12-21,2023-24,1610612762,Utah Jazz,Detroit Pistons,111,9,31,0.2903225806451613
0022300380,2023-12-21,2023-24,1610612747,Los Angeles Lakers,Minnesota Timberwolves,118,14,36,0.3888888888888889
0022300380,2023-12-21,2023-24,1610612750,Minnesota Timberwolves,Los Angeles Lakers,111,10,24,0.4166666666666667
0022300377,2023-12-21,2023-24,1610612763,Memphis Grizzlies,Indiana Pacers,103,18,52,0.34615384615384615
0022300370,2023-12-20,2023-24,1610612747,Los Angeles Lakers,Chicago Bulls,124,18,34,0.5294117647058824
0022300370,2023-12-20,2023-24,1610612741,Chicago Bulls,Los Angeles Lakers,108,12,37,0.32432432432432434
0022300368,2023-12-20,2023-24,1610612751,Brooklyn Nets,New York Knicks,121,13,33,0.3939393939393939
0022300371,2023-12-20,2023-24,1610612745,Houston Rockets,Atlanta Hawks,134,17,40,0.425
0022300371,2023-12-20,2023-24,1610612737,Atlanta Hawks,Houston Rockets,127,16,34,0.47058823529411764
0022300368,2023-12-20,2023-24,1610612752,New York Knicks,Brooklyn Nets,102,15,47,0.3191489361702128
0022300372,2023-12-20,2023-24,1610612746,LA Clippers,Dallas Mavericks,111,14,43,0.32558139534883723
0022300372,2023-12-20,2023-24,1610612742,Dallas Mavericks,LA Clippers,120,11,31,0.3548387096774194
0022300364,2023-12-20,2023-24,1610612739,Cleveland Cavaliers,Utah Jazz,116,13,30,0.43333333333333335
0022300364,2023-12-20,2023-24,1610612762,Utah Jazz,Cleveland Cavaliers,124,23,51,0.45098039215686275
0022300365,2023-12-20,2023-24,1610612766,Charlotte Hornets,Indiana Pacers,144,18,39,0.46153846153846156
0022300365,2023-12-20,2023-24,1610612754,Indiana Pacers,Charlotte Hornets,113,8,31,0.25806451612903225
0022300366,2023-12-20,2023-24,1610612753,Orlando Magic,Miami Heat,115,15,29,0.5172413793103449
0022300369,2023-12-20,2023-24,1610612743,Denver Nuggets,Toronto Raptors,104,9,27,0.3333333333333333
0022300366,2023-12-20,2023-24,1610612748,Miami Heat,Orlando Magic,106,9,36,0.25
0022300369,2023-12-20,2023-24,1610612761,Toronto Raptors,Denver Nuggets,113,12,33,0.36363636363636365
0022300367,2023-12-20,2023-24,1610612755,Philadelphia 76ers,Minnesota Timberwolves,113,9,25,0.36
0022300373,2023-12-20,2023-24,1610612758,Sacramento Kings,Boston Celtics,144,22,42,0.5238095238095238
0022300367,2023-12-20,2023-24,1610612750,Minnesota Timberwolves,Philadelphia 76ers,127,8,22,0.36363636363636365
0022300373,2023-12-20,2023-24,1610612738,Boston Celtics,Sacramento Kings,119,21,44,0.4772727272727273
0022300361,2023-12-19,2023-24,1610612749,Milwaukee Bucks,San Antonio Spurs,119,9,30,0.3
0022300362,2023-12-19,2023-24,1610612744,Golden State Warriors,Boston Celtics,126,17,58,0.29310344827586204
0022300362,2023-12-19,2023-24,1610612738,Boston Celtics,Golden State Warriors,132,20,50,0.4
0022300360,2023-12-19,2023-24,1610612763,Memphis Grizzlies,New Orleans Pelicans,113,11,25,0.44
0022300360,2023-12-19,2023-24,1610612740,New Orleans Pelicans,Memphis Grizzlies,115,10,31,0.3225806451612903
0022300363,2023-12-19,2023-24,1610612757,Portland Trail Blazers,Phoenix Suns,104,5,23,0.21739130434782608
0022300363,2023-12-19,2023-24,1610612756,Phoenix Suns,Portland Trail Blazers,109,14,28,0.5
0022300361,2023-12-19,2023-24,1610612759,San Antonio Spurs,Milwaukee Bucks,132,18,49,0.3673469387755102
0022300359,2023-12-18,2023-24,1610612747,Los Angeles Lakers,New York Knicks,114,10,30,0.3333333333333333
0022300357,2023-12-18,2023-24,1610612762,Utah Jazz,Brooklyn Nets,108,16,39,0.41025641025641024
0022300357,2023-12-18,2023-24,1610612751,Brooklyn Nets,Utah Jazz,125,14,34,0.4117647058823529
0022300352,2023-12-18,2023-24,1610612765,Detroit Pistons,Atlanta Hawks,130,16,36,0.4444444444444444
0022300352,2023-12-18,2023-24,1610612737,Atlanta Hawks,Detroit Pistons,124,9,22,0.4090909090909091
0022300350,2023-12-18,2023-24,1610612754,Indiana Pacers,LA Clippers,151,19,38,0.5
0022300349,2023-12-18,2023-24,1610612739,Cleveland Cavaliers,Houston Rockets,130,12,33,0.36363636363636365
